Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
98000000;5;3;87;15;13;7;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
25000000;14;2;60;34;8;5;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1
63100000;7;2;69;54;10;12;67;0;0;0;0;0;0;1;0;0;0;1;0;0;0
5750000;9;0;14;9;7;1;4;0;0;0;0;1;0;0;0;0;0;1;0;0;0
445065044;4;4;207;107;23;5;15;0;0;0;0;0;0;1;0;0;0;1;0;0;0
20450000;5;0;53;30;10;10;12;0;0;0;0;0;0;1;0;0;0;1;0;0;0
22990000;21;4;105;57;14;5;15;0;0;1;0;0;0;0;0;0;0;1;0;0;0
80000000;9;3;130;70;20;4;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
135000000;13;3;122;63;10;2;9;0;1;0;0;0;0;0;0;0;0;1;0;0;0
67600000;8;4;105;55;15;20;21;0;0;0;1;0;0;0;0;0;0;1;0;0;0
26000000;11;2;65;40;15;4;38;0;0;0;0;1;0;0;0;0;0;0;0;0;1
13500000;17;3;73;45;10;1;17;0;0;0;0;0;0;0;0;0;1;1;0;0;0
17300000;8;3;64;41;9;3;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
52500000;8;4;130;78;12;3;9;0;1;0;0;0;0;0;0;0;0;0;0;1;0
92000000;6;5;180;95;21;4;17;0;0;0;0;0;0;1;0;0;0;0;1;0;0
28000000;4;0;96;50;14;3;4;0;0;0;0;1;0;0;0;0;0;0;1;0;0
28000000;4;0;96;50;14;3;4;0;0;0;0;1;0;0;0;0;0;0;1;0;0
6300000;3;0;16;10;8;4;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
6300000;3;0;16;10;8;4;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
45000000;10;3;95;70;19;2;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
94960000;10;4;155;80;19;25;27;0;0;0;0;1;0;0;0;0;0;0;1;0;0
17958539;18;4;83;40;21;14;30;0;0;0;0;0;0;0;0;1;0;0;0;1;0
36200000;1;5;104;96;7;5;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1
12250000;19;2;44;27;6;2;9;0;1;0;0;0;0;0;0;0;0;0;0;1;0
75000000;12;3;126;66;17;3;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0
75000000;12;3;126;66;17;3;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0
486537500;3;4;180;101;15;3;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
185000000;7;5;180;93;21;7;9;0;1;0;0;0;0;0;0;0;0;0;1;0;0
18800000;6;2;56;32;12;24;29;0;1;0;0;0;0;0;0;0;0;1;0;0;0
31880000;12;2;51;23;8;3;10;0;0;0;0;0;0;1;0;0;0;0;0;0;1
12500000;5;2;54;32;9;14;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1
70000000;8;4;122;44;25;23;24;0;0;0;1;0;0;0;0;0;0;1;0;0;0
17900000;24;4;78;57;6;5;12;0;0;0;0;0;1;0;0;0;0;0;0;0;1
25900000;6;4;89;62;11;2;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0
120000000;7;4;164;85;10;5;12;0;0;0;0;0;0;1;0;0;0;0;1;0;0
99844800;6;5;190;25;22;13;14;0;0;0;0;0;0;1;0;0;0;1;0;0;0
99844800;6;5;190;25;22;13;14;0;0;0;0;0;0;1;0;0;0;1;0;0;0
138066860;13;3;77;5;13;2;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0
39500000;5;3;108;68;11;3;9;0;0;0;0;0;0;1;0;0;0;0;0;1;0
21550000;17;2;88;40;20;6;7;0;0;0;0;0;0;0;0;0;1;1;0;0;0
115000000;11;5;234;180;20;3;19;0;0;0;0;0;0;1;0;0;0;0;1;0;0
21600000;9;4;100;62;10;2;17;0;0;0;0;0;0;0;0;1;0;0;0;1;0
140000000;14;5;396;202;39;22;22;0;1;0;0;0;0;0;0;0;0;1;0;0;0
16750000;23;3;80;52;10;3;8;0;0;0;0;0;0;0;0;0;1;0;0;0;1
7500000;9;1;26;16;5;8;25;0;0;0;0;0;1;0;0;0;0;0;1;0;0
6450000;40;1;35;17;9;1;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0
74990000;6;3;114;55;40;2;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
9500000;36;1;39;17;9;5;20;0;0;0;0;0;0;0;0;0;1;1;0;0;0
14200000;8;0;30;17;9;4;4;0;0;0;0;0;0;1;0;0;0;0;0;1;0
34980000;7;3;92;76;10;4;6;0;0;0;0;0;0;1;0;0;0;0;0;0;1
5500000;21;0;28;16;4;4;5;0;0;0;1;0;0;0;0;0;0;0;1;0;0
13500000;36;2;66;35;12;13;20;0;0;0;0;0;0;0;0;0;1;1;0;0;0
16200000;12;2;52;29;10;16;25;0;1;0;0;0;0;0;0;0;0;0;1;0;0
67200000;3;2;74;56;12;10;15;0;0;0;1;0;0;0;0;0;0;0;1;0;0
49500000;11;4;130;75;19;4;4;0;0;0;0;1;0;0;0;0;0;0;1;0;0
21990000;6;1;34;17;9;2;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
190000000;9;5;233;20;25;4;15;0;1;0;0;0;0;0;0;0;0;0;1;0;0
17000000;6;1;37;19;10;2;16;0;0;0;0;1;0;0;0;0;0;0;0;1;0
22000000;14;4;89;54;9;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
13000000;14;3;59;44;6;1;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0
9300000;7;1;32;18;6;5;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
17700000;9;3;75;40;10;5;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
99900000;10;4;166;107;13;2;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0
69000000;8;4;270;250;20;13;26;0;1;0;0;0;0;0;0;0;0;1;0;0;0
15000000;4;2;66;36;6;5;5;0;0;0;0;0;0;0;0;0;1;0;0;0;1
7700000;13;0;14;12;2;1;9;1;0;0;0;0;0;0;0;0;0;0;1;0;0
16000000;20;2;68;33;10;22;25;0;1;0;0;0;0;0;0;0;0;0;0;1;0
15400000;10;1;36;19;9;8;14;0;0;0;0;0;1;0;0;0;0;0;0;0;1
29201550;8;1;30;17;9;2;14;0;1;0;0;0;0;0;0;0;0;0;0;1;0
82000000;2;5;129;67;20;5;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0
19900000;5;1;46;21;12;22;42;0;1;0;0;0;0;0;0;0;0;1;0;0;0
17000000;22;4;78;52;9;9;16;0;0;0;0;1;0;0;0;0;0;0;1;0;0
39000000;9;4;107;62;17;10;17;0;0;0;0;1;0;0;0;0;0;0;1;0;0
13000000;22;0;52;30;12;2;7;0;1;0;0;0;0;0;0;0;0;0;0;1;0
12800000;9;1;45;15;20;18;25;0;0;0;0;0;0;0;1;0;0;0;1;0;0
38000000;9;3;89;62;8;2;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12150000;18;3;59;43;6;5;9;0;0;0;0;0;0;0;0;1;0;0;0;0;1
22500000;11;2;75;40;10;12;14;0;1;0;0;0;0;0;0;0;0;0;1;0;0
10450000;14;1;38;19;10;10;22;0;0;0;0;0;0;0;0;1;0;0;0;1;0
70000000;15;2;87;46;13;36;37;0;0;0;0;0;0;1;0;0;0;0;1;0;0
45000000;3;3;90;44;25;6;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
15720000;11;3;79;44;9;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
16300000;18;2;67;35;12;2;18;0;0;0;1;0;0;0;0;0;0;0;0;1;0
8370000;14;0;46;38;5;2;6;0;0;0;0;0;0;0;0;0;1;1;0;0;0
73293000;13;1;74;45;12;8;18;0;1;0;0;0;0;0;0;0;0;0;1;0;0
231523500;4;4;150;78;19;8;9;0;1;0;0;0;0;0;0;0;0;1;0;0;0
8500000;25;1;36;19;10;10;19;0;0;1;0;0;0;0;0;0;0;0;0;0;1
39900000;6;4;97;58;14;14;20;0;1;0;0;0;0;0;0;0;0;1;0;0;0
110000000;46;4;212;83;16;4;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0
458259200;14;4;296;152;31;3;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0
250000000;5;4;185;95;21;5;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
69000000;6;5;189;150;25;2;20;0;1;0;0;0;0;0;0;0;0;0;1;0;0
14700000;12;2;38;23;6;8;12;0;0;0;0;0;0;1;0;0;0;0;0;0;1
15200000;14;1;40;13;18;10;27;0;0;0;0;0;0;0;1;0;0;1;0;0;0
23500000;11;3;104;48;12;2;8;0;0;0;1;0;0;0;0;0;0;0;0;1;0
16500000;7;3;61;36;7;1;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0
39000000;13;3;117;55;12;20;24;0;0;0;0;0;0;0;0;1;0;0;1;0;0
260000000;9;4;141;85;14;3;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
98000000;11;6;191;133;12;5;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
42990000;6;3;70;37;12;15;15;0;0;0;1;0;0;0;0;0;0;0;1;0;0
42990000;6;3;70;37;12;15;15;0;0;0;1;0;0;0;0;0;0;0;1;0;0
83000000;10;5;269;138;20;16;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
60000000;4;4;161;90;14;14;23;0;0;0;0;0;0;0;0;1;0;0;1;0;0
47373170;12;5;118;62;16;26;27;0;0;0;0;0;0;1;0;0;0;1;0;0;0
34531280;5;3;88;45;16;11;41;0;0;0;0;0;0;1;0;0;0;0;0;1;0
10120000;13;2;50;27;10;6;16;0;0;0;0;0;0;0;1;0;0;0;1;0;0
7000000;6;1;25;11;8;4;5;0;0;0;0;0;0;0;0;0;1;0;1;0;0
12990000;27;1;40;12;17;21;33;0;0;0;0;1;0;0;0;0;0;0;0;1;0
431650000;3;4;273;104;20;8;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0
46000000;11;3;82;40;35;19;20;0;0;0;0;1;0;0;0;0;0;0;1;0;0
33000000;11;3;100;60;22;10;23;0;0;0;0;0;0;0;0;0;1;0;1;0;0
37500000;13;4;101;74;7;10;25;0;1;0;0;0;0;0;0;0;0;1;0;0;0
4090000;12;0;15;12;7;2;4;0;0;0;0;0;0;0;1;0;0;0;0;1;0
19999900;9;2;68;35;14;1;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0
13900000;8;2;51;28;11;10;16;0;0;0;0;0;0;0;1;0;0;0;0;1;0
202385986;15;3;122;64;16;4;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
199000000;8;6;524;120;32;3;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0
28999000;15;5;113;76;13;3;17;0;1;0;0;0;0;0;0;0;0;0;0;1;0
33000000;17;1;45;19;6;3;40;0;0;0;1;0;0;0;0;0;0;0;0;1;0
9400000;3;0;17;12;5;2;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
72000000;22;4;172;120;20;5;20;0;0;0;0;0;1;0;0;0;0;0;1;0;0
63900000;33;3;92;63;15;10;17;0;1;0;0;0;0;0;0;0;0;0;1;0;0
16700000;16;2;52;32;10;9;14;0;0;0;0;0;0;1;0;0;0;0;0;0;1
6842000;8;0;31;17;9;5;5;0;0;0;1;0;0;0;0;0;0;1;0;0;0
52600000;13;2;72;38;12;16;41;0;0;0;1;0;0;0;0;0;0;0;1;0;0
40000000;8;3;107;65;15;5;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0
12000000;6;2;44;30;7;1;9;0;1;0;0;0;0;0;0;0;0;1;0;0;0
19000000;7;1;41;22;10;5;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
14100000;31;2;69;38;10;12;18;0;0;0;0;0;0;0;0;1;0;0;0;1;0
134000000;3;5;220;150;40;4;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
200000000;10;6;347;177;35;2;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
17130504;19;1;40;22;10;14;24;0;1;0;0;0;0;0;0;0;0;0;0;0;1
5600000;9;0;12;8;7;1;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
123490000;12;5;182;80;52;7;16;0;0;0;0;0;0;1;0;0;0;0;1;0;0
123490000;12;5;182;80;52;7;16;0;0;0;0;0;0;1;0;0;0;0;1;0;0
195000000;5;3;128;66;17;3;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
41450000;14;3;68;44;5;3;14;0;1;0;0;0;0;0;0;0;0;1;0;0;0
102990000;5;4;158;20;19;8;13;0;0;0;0;0;0;1;0;0;0;0;1;0;0
12500000;17;1;42;25;12;11;23;0;0;0;0;0;0;0;1;0;0;0;1;0;0
378495286;7;5;266;234;28;31;34;0;1;0;0;0;0;0;0;0;0;0;1;0;0
117000000;11;3;180;60;20;7;10;0;0;0;0;0;0;1;0;0;0;0;1;0;0
435000000;6;6;300;13;31;7;12;0;0;0;0;0;0;1;0;0;0;0;1;0;0
435000000;6;6;300;13;31;7;12;0;0;0;0;0;0;1;0;0;0;0;1;0;0
9750000;8;1;39;20;8;5;14;0;1;0;0;0;0;0;0;0;0;0;0;0;1
95000000;11;4;188;96;18;5;19;0;0;0;0;0;0;1;0;0;0;0;1;0;0
36645828;3;3;83;40;24;20;30;0;0;0;1;0;0;0;0;0;0;0;0;1;0
80000000;27;5;180;110;50;18;22;0;1;0;0;0;0;0;0;0;0;0;1;0;0
20400000;28;3;97;50;9;6;11;0;0;0;0;0;0;0;0;0;1;1;0;0;0
12500000;3;0;29;24;5;2;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
46900000;5;2;98;52;14;7;12;0;0;0;0;0;0;1;0;0;0;0;0;1;0
14500000;30;3;69;33;17;7;15;0;0;0;0;0;0;0;0;1;0;1;0;0;0
370000000;1;2;128;67;17;5;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0
144170000;4;3;110;58;15;6;12;0;1;0;0;0;0;0;0;0;0;1;0;0;0
14500000;8;1;42;17;16;4;25;0;0;0;0;0;0;0;1;0;0;0;1;0;0
22000000;11;1;43;33;8;13;15;0;1;0;0;0;0;0;0;0;0;1;0;0;0
14400000;14;3;68;48;6;7;9;0;0;0;0;0;0;0;0;1;0;1;0;0;0
14800000;19;2;61;31;14;5;17;0;0;0;0;0;0;0;1;0;0;0;1;0;0
18500000;8;3;54;37;5;3;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
150000000;6;6;198;151;39;3;14;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13503400;8;0;25;14;8;20;29;1;0;0;0;0;0;0;0;0;0;1;0;0;0
3760000;8;0;14;12;7;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;1
85909802;13;2;65;47;4;3;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0
583719000;25;5;160;118;16;2;9;0;1;0;0;0;0;0;0;0;0;0;1;0;0
95293738;8;5;153;79;19;4;37;0;0;0;0;0;0;1;0;0;0;0;1;0;0
25000000;9;3;88;57;9;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1
225615060;6;5;220;113;24;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
8700000;18;0;21;14;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11500000;17;2;42;15;16;16;25;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16500000;7;0;25;18;4;2;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0
18000000;16;2;63;31;10;10;34;0;0;0;0;0;0;0;0;1;0;0;0;1;0
75000000;7;5;170;120;20;3;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
20500000;19;3;74;41;14;5;17;0;1;0;0;0;0;0;0;0;0;0;0;1;0
18091303;18;4;83;41;21;14;30;0;0;0;0;0;0;0;0;1;0;0;0;1;0
39000000;16;3;114;52;33;25;44;0;0;0;1;0;0;0;0;0;0;0;1;0;0
98000000;14;5;198;150;20;13;9;0;1;0;0;0;0;0;0;0;0;1;0;0;0
15490000;9;3;61;39;8;6;9;1;0;0;0;0;0;0;0;0;0;0;1;0;0
15900000;30;1;50;27;16;3;12;0;0;1;0;0;0;0;0;0;0;0;0;0;1
42000000;7;5;150;97;20;17;17;0;0;0;0;1;0;0;0;0;0;1;0;0;0
19500000;4;4;100;61;10;5;22;0;1;0;0;0;0;0;0;0;0;0;0;0;1
11800000;27;2;43;28;5;7;9;0;0;0;1;0;0;0;0;0;0;0;1;0;0
170000000;8;4;160;83;19;3;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
15200000;6;0;69;37;12;7;15;0;0;0;0;0;0;0;0;1;0;1;0;0;0
15200000;6;0;69;37;12;7;15;0;0;0;0;0;0;0;0;1;0;1;0;0;0
63000000;8;4;130;72;15;2;17;0;1;0;0;0;0;0;0;0;0;0;1;0;0
535191250;12;5;219;112;24;4;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
36000000;11;4;100;66;12;4;17;0;0;0;1;0;0;0;0;0;0;0;0;1;0
13400000;7;2;55;40;11;7;22;0;0;0;0;0;1;0;0;0;0;1;0;0;0
32500000;4;0;115;60;16;10;38;0;0;0;0;1;0;0;0;0;0;1;0;0;0
32500000;4;0;115;60;16;10;38;0;0;0;0;1;0;0;0;0;0;1;0;0;0
9700000;8;1;36;21;10;2;12;0;0;0;1;0;0;0;0;0;0;0;0;0;1
4843000;8;0;16;10;2;3;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0
24800000;4;3;62;42;6;1;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
528432000;3;3;231;119;25;5;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
34000000;22;2;75;49;12;16;18;1;0;0;0;0;0;0;0;0;0;0;1;0;0
128950000;7;5;291;181;11;12;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0
21000000;6;0;57;37;9;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
105000000;10;3;84;45;16;15;32;0;1;0;0;0;0;0;0;0;0;0;0;1;0
33000000;10;3;81;43;25;3;14;0;0;0;0;0;0;1;0;0;0;1;0;0;0
10100000;16;1;41;20;8;10;14;0;1;0;0;0;0;0;0;0;0;0;0;1;0
24000000;13;3;70;40;10;4;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0
12000000;17;2;57;29;10;3;19;0;0;1;0;0;0;0;0;0;0;0;0;1;0
15500000;15;1;39;14;10;16;20;0;0;0;0;0;0;0;1;0;0;0;0;0;1
557584500;6;5;359;189;51;21;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
155000000;11;4;138;72;12;5;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0
130000000;12;2;95;65;15;4;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13800000;26;2;54;32;8;13;16;0;0;0;0;0;0;0;0;1;0;0;0;1;0
69990000;6;3;160;110;25;3;10;0;0;0;0;0;0;1;0;0;0;0;1;0;0
69990000;6;3;160;110;25;3;10;0;0;0;0;0;0;1;0;0;0;0;1;0;0
10000000;7;1;36;14;9;3;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0
430000000;9;4;200;103;23;3;14;0;0;0;0;0;0;1;0;0;0;0;1;0;0
17700000;12;1;47;25;13;7;24;0;0;0;0;0;0;0;0;0;1;0;0;1;0
76000000;5;5;158;120;22;4;12;0;0;0;0;0;0;1;0;0;0;0;1;0;0
29000000;19;3;65;13;22;6;47;0;0;0;0;0;0;1;0;0;0;1;0;0;0
7189000;18;0;30;20;5;17;17;0;0;0;1;0;0;0;0;0;0;0;0;1;0
92000000;28;5;139;31;18;3;13;0;1;0;0;0;0;0;0;0;0;0;1;0;0
79000000;18;6;255;180;27;21;22;0;1;0;0;0;0;0;0;0;0;1;0;0;0
79000000;18;6;255;180;27;21;22;0;1;0;0;0;0;0;0;0;0;1;0;0;0
17000000;12;1;48;21;11;2;19;0;0;0;0;0;0;0;0;0;1;0;0;0;1
21476447;5;4;71;51;3;8;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
10200000;12;1;36;18;12;3;16;0;0;0;0;0;1;0;0;0;0;0;0;0;1
13500000;7;2;54;32;9;14;17;0;1;0;0;0;0;0;0;0;0;0;0;0;1
19500000;7;3;72;50;8;3;5;0;0;0;0;1;0;0;0;0;0;1;0;0;0
75000000;29;4;156;89;25;5;53;0;1;0;0;0;0;0;0;0;0;0;0;1;0
38500000;9;4;141;88;14;21;22;0;0;0;0;0;1;0;0;0;0;1;0;0;0
14056000;5;0;20;12;8;4;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
32600000;18;3;130;74;13;12;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0
29799000;11;4;96;50;14;2;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
43000000;11;4;116;73;17;2;8;0;1;0;0;0;0;0;0;0;0;1;0;0;0
23950000;13;3;89;64;8;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
21500000;8;3;90;41;27;6;28;0;0;0;1;0;0;0;0;0;0;0;0;0;1
72000000;6;4;189;150;25;2;20;0;1;0;0;0;0;0;0;0;0;0;1;0;0
11390000;14;1;40;15;15;15;23;0;0;0;0;0;0;0;1;0;0;0;0;0;1
15500000;3;2;54;32;9;13;17;0;1;0;0;0;0;0;0;0;0;0;0;1;0
28245000;1;6;26;16;5;2;9;0;0;0;0;0;0;1;0;0;0;0;0;1;0
28200000;5;1;69;19;9;14;42;0;1;0;0;0;0;0;0;0;0;1;0;0;0
21000000;20;3;82;34;26;19;22;0;0;0;0;0;0;0;1;0;0;0;0;1;0
88000000;8;3;119;62;16;3;13;0;0;0;0;0;0;1;0;0;0;0;1;0;0
14700000;14;1;38;18;9;14;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
229160000;4;3;136;48;38;3;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
12000000;7;2;48;26;8;3;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1
79800000;3;6;234;120;26;7;22;0;1;0;0;0;0;0;0;0;0;0;1;0;0
84999000;8;3;112;80;12;3;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
23950000;5;3;82;63;10;2;5;0;1;0;0;0;0;0;0;0;0;0;0;1;0
331737665;12;3;131;71;10;5;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
25000000;11;3;97;84;12;2;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0
125000000;7;5;199;128;16;3;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0
249990137;16;5;236;136;26;12;18;0;1;0;0;0;0;0;0;0;0;0;1;0;0
120000000;10;5;150;78;19;20;22;0;0;0;0;0;0;0;0;1;0;0;0;0;1
15000000;17;0;20;9;6;22;9;0;0;0;0;0;0;1;0;0;0;1;0;0;0
230000000;10;6;433;197;47;14;14;0;0;0;0;0;0;1;0;0;0;0;1;0;0
79000000;20;5;260;133;25;21;22;0;1;0;0;0;0;0;0;0;0;1;0;0;0
9589000;16;1;39;21;9;6;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
85900000;9;4;131;106;13;2;17;0;0;0;0;0;0;1;0;0;0;0;1;0;0
85900000;9;4;131;106;13;2;17;0;0;0;0;0;0;1;0;0;0;0;1;0;0
16500000;10;1;50;17;20;14;28;0;0;0;0;0;0;0;0;0;1;1;0;0;0
21500000;11;2;81;43;15;18;25;0;0;0;0;0;1;0;0;0;0;0;1;0;0
22700000;6;3;74;49;9;7;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0
6900000;17;1;35;14;16;1;6;0;0;0;0;1;0;0;0;0;0;0;1;0;0
18500000;9;2;50;22;15;6;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0
11799000;9;1;35;13;12;24;33;0;0;0;0;0;0;0;1;0;0;1;0;0;0
8334900;16;1;34;12;8;5;12;0;0;0;1;0;0;0;0;0;0;0;0;0;1
15000000;17;3;66;45;7;1;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
80000000;7;4;193;83;18;2;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0
82198800;18;3;103;50;20;2;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0
89000000;6;5;189;140;22;3;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
89000000;6;5;189;140;22;3;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
116500000;6;3;140;73;18;10;11;0;0;0;0;0;0;1;0;0;0;0;1;0;0
22450000;7;3;83;49;12;16;22;0;0;0;0;1;0;0;0;0;0;1;0;0;0
63000000;7;6;185;96;22;15;20;0;1;0;0;0;0;0;0;0;0;0;1;0;0
29000000;9;3;86;49;12;4;17;0;0;0;0;1;0;0;0;0;0;0;0;0;1
86000000;16;5;165;85;20;12;25;0;0;0;0;0;0;1;0;0;0;0;0;1;0
25800000;4;3;75;39;15;6;32;0;0;0;0;0;0;1;0;0;0;0;0;1;0
134400000;3;2;64;7;11;2;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0
17500000;10;3;77;38;13;22;25;0;0;1;0;0;0;0;0;0;0;1;0;0;0
53000000;16;4;139;81;16;4;10;0;1;0;0;0;0;0;0;0;0;0;0;1;0
75000000;9;6;226;116;25;3;27;0;0;0;0;0;1;0;0;0;0;1;0;0;0
16000000;6;0;23;15;3;1;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
35999999;9;4;103;69;9;4;10;0;0;0;0;1;0;0;0;0;0;0;0;0;1
38000000;16;3;110;56;19;19;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0
12600000;10;2;51;7;10;5;9;1;0;0;0;0;0;0;0;0;0;0;0;1;0
35000000;13;2;77;25;33;18;24;0;0;0;0;0;0;0;0;1;0;0;0;1;0
30500000;15;4;78;55;8;3;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0
4599000;17;0;24;16;4;6;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0
49900000;24;5;127;79;25;28;17;1;0;0;0;0;0;0;0;0;0;1;0;0;0
10200000;32;1;44;16;11;7;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0
17614465;5;4;104;34;26;2;19;0;0;0;0;0;0;0;0;1;0;0;0;1;0
57000000;25;4;137;71;20;4;27;0;0;0;0;0;1;0;0;0;0;0;1;0;0
32000000;8;4;160;95;17;2;21;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27500000;5;3;62;41;9;2;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
27500000;5;3;62;41;9;2;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
53000000;13;4;164;85;20;9;14;0;0;0;1;0;0;0;0;0;0;0;1;0;0
9565152;9;0;30;17;9;3;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0
130000000;6;5;188;109;13;2;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
410936842;6;3;200;103;23;5;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
38000000;11;4;90;56;9;7;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1
4750000;8;0;11;7;2;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1
10800000;14;1;43;21;9;6;14;1;0;0;0;0;0;0;0;0;0;0;0;1;0
15700000;8;2;41;25;10;8;25;0;0;0;1;0;0;0;0;0;0;0;1;0;0
20100000;6;4;100;71;8;4;5;0;0;0;0;0;0;0;1;0;0;1;0;0;0
